subject,exp_org,exp_rev,image,label,category
51,"can be used to loosen the soil, pointed end","can be used to loosen the soil, pointed end",shovel1.jpg,Shovel,Artificial
51,"wooden handle, placed on the land, useful","wooden handle, placed on the land, useful",shovel2.jpg,Shovel,Artificial
51,"placed above the grass land, look dirty, can be used to loosen the hard soil","placed above the grass land, look dirty, can be used to loosen the hard soil",shovel3.jpg,Shovel,Artificial
51,"made with metal, has a handle","made with metal, has a handle",shovel4.jpg,Shovel,Artificial
51,"metal casing, with the soil on it, placing on the ground","metal casing, with the soil on it, placing on the ground",shovel5.jpg,Shovel,Artificial
51,"dirty, used to loosen the soil, upright position","dirty, used to loosen the soil, upright position",shovel6.jpg,Shovel,Artificial
51,"hard and useful tool, that can help people farming or working","hard and useful tool, that can help people farming or working",shovel7.jpg,Shovel,Artificial
51,"tool that is useful in agriculture, metal end, can deal with hard soil","tool that is useful in agriculture, metal end, can deal with hard soil",shovel8.jpg,Shovel,Artificial
52,"metal spade, dirty, outdoors, used for gardening, clay handle?","metal spade, dirty, outdoors, used for gardening, clay handle?",shovel1.jpg,Shovel,Artificial
52,"spade, handle, outdoors, used to scoop dirt, monochrome","spade, handle, outdoors, used to scoop dirt, monochrome",shovel2.jpg,Shovel,Artificial
52,"outdoors, gardening, handle, spade","outdoors, gardening, handle, spade",shovel3.jpg,Shovel,Artificial
52,"spade, handle, dirty, not often used so its hanging","spade, handle, dirty, not often used so its hanging",shovel4.jpg,Shovel,Artificial
52,"metal spade, holding some scooped up dirt, in a field or lawn, just used","metal spade, holding some scooped up dirt, in a field or lawn, just used",shovel5.jpg,Shovel,Artificial
52,"handle, outdoors, dirt","handle, outdoors, dirt",shovel6.jpg,Shovel,Artificial
52,"spade and handle, metal, used outdoors to dig, dirty","spade and handle, metal, used outdoors to dig, dirty",shovel7.jpg,Shovel,Artificial
52,"metal spade, long wooden handle, stored indoors","metal spade, long wooden handle, stored indoors",shovel8.jpg,Shovel,Artificial
53,use to dig things underground ,use to dig things underground ,shovel1.jpg,Shovel,Artificial
53,used to dig things underground ,used to dig things underground ,shovel2.jpg,Shovel,Artificial
53,use to dig things underground,use to dig things underground,shovel3.jpg,Shovel,Artificial
53,used to dig things underground,used to dig things underground,shovel4.jpg,Shovel,Artificial
53,usually for digging things underground ,usually for digging things underground ,shovel5.jpg,Shovel,Artificial
53,use to dig things underground,use to dig things underground,shovel6.jpg,Shovel,Artificial
53,used to dig things underground,used to dig things underground,shovel7.jpg,Shovel,Artificial
53,used to dig things underground ,used to dig things underground ,shovel8.jpg,Shovel,Artificial
54,"handle, metal end pointy","handle, metal end pointy",shovel1.jpg,Shovel,Artificial
54,"handle, metal end pointy and thin","handle, metal end pointy and thin",shovel2.jpg,Shovel,Artificial
54,"hard metal, has a thin wooden part","hard metal, has a thin wooden part",shovel3.jpg,Shovel,Artificial
54,"metal, thin, wide end, handle","metal, thin, wide end, handle",shovel4.jpg,Shovel,Artificial
54,"metal, round but thin handle","metal, round but thin handle",shovel5.jpg,Shovel,Artificial
54,"metal, place to hold, hard","metal, place to hold, hard",shovel6.jpg,Shovel,Artificial
54,"wooden thin long section, metal with a pointy end","wooden thin long section, metal with a pointy end",shovel7.jpg,Shovel,Artificial
54,"wooden long section, metal point end","wooden long section, metal point end",shovel8.jpg,Shovel,Artificial
55,essential tool in farming,essential tool in farming,shovel1.jpg,Shovel,Artificial
55,used in farming to move the soil,used in farming to move the soil,shovel2.jpg,Shovel,Artificial
55,used in farming to move the soil,used in farming to move the soil,shovel3.jpg,Shovel,Artificial
55,used in farming to move soil,used in farming to move soil,shovel4.jpg,Shovel,Artificial
55,essential in farming to move soil,essential in farming to move soil,shovel5.jpg,Shovel,Artificial
55,used in farming to move soil,used in farming to move soil,shovel6.jpg,Shovel,Artificial
55,used in farming to move the soil,used in farming to move the soil,shovel7.jpg,Shovel,Artificial
55,used to move the soil,used to move the soil,shovel8.jpg,Shovel,Artificial
56,"sharp in the edge, made of steel, has a place for hand to hold, grab soil, used in land","sharp in the edge, made of steel, has a place for hand to hold, grab soil, used in land",shovel1.jpg,Shovel,Artificial
56,"long handle, used to collect soil, a steel plate at the end","long handle, used to collect soil, a steel plate at the end",shovel2.jpg,Shovel,Artificial
56,"handle, steel plate at the end, collect soil, used in planting","handle, steel plate at the end, collect soil, used in planting",shovel3.jpg,Shovel,Artificial
56,"handle, used to hold soil, dirty, used in planting","handle, used to hold soil, dirty, used in planting",shovel4.jpg,Shovel,Artificial
56,"holds soil, long","holds soil, long",shovel5.jpg,Shovel,Artificial
56,"long handle, used to collect soil in planting or constructions","long handle, used to collect soil in planting or constructions",shovel6.jpg,Shovel,Artificial
56,"long handle, collect soil, steel plate at the end","long handle, collect soil, steel plate at the end",shovel7.jpg,Shovel,Artificial
56,"long handle, connected to a steel plate, used in the old days","long handle, connected to a steel plate, used in the old days",shovel8.jpg,Shovel,Artificial
57,"metal, curved, with a handle.","metal, curved, with a handle.",shovel1.jpg,Shovel,Artificial
57,long thick stick with a brown handle and a grey head that is big and concave-shaped,long thick stick with a brown handle and a grey head that is big and concave-shaped,shovel2.jpg,Shovel,Artificial
57,brown wooden stick with a grey metal head.,brown wooden stick with a grey metal head.,shovel3.jpg,Shovel,Artificial
57,grey long stick with a black handle at one end and a thick flat square at the other end.,grey long stick with a black handle at one end and a thick flat square at the other end.,shovel4.jpg,Shovel,Artificial
57,Long stick with a curved end.,Long stick with a curved end.,shovel5.jpg,Shovel,Artificial
57,long grey stick with a square end. the square end has a curve.,long grey stick with a square end. the square end has a curve.,shovel6.jpg,Shovel,Artificial
57,long brown stick with a square head.,long brown stick with a square head.,shovel7.jpg,Shovel,Artificial
57,long wooden stick with a black rectangle at the end.,long wooden stick with a black rectangle at the end.,shovel8.jpg,Shovel,Artificial
58,"handle, scoop, small","handle, scoop, small",shovel1.jpg,Shovel,Artificial
58,wooden handle with a scoop on the end,wooden handle with a scoop on the end,shovel2.jpg,Shovel,Artificial
58,scoop at the end of a long thin wooden stick,scoop at the end of a long thin wooden stick,shovel3.jpg,Shovel,Artificial
58,scoop with thin handle,scoop with thin handle,shovel4.jpg,Shovel,Artificial
58,"handle with scoop at the bottom, soil","handle with scoop at the bottom, soil",shovel5.jpg,Shovel,Artificial
58,handle and a scoop at the end,handle and a scoop at the end,shovel6.jpg,Shovel,Artificial
58,scoop at the end of a wooden stick,scoop at the end of a wooden stick,shovel7.jpg,Shovel,Artificial
58,scoop at the end of thin wooden stick,scoop at the end of thin wooden stick,shovel8.jpg,Shovel,Artificial
59,a tool used to dig something,a tool used to dig something,shovel1.jpg,Shovel,Artificial
59,a tool with a long stick that is used to dig something,a tool with a long stick that is used to dig something,shovel2.jpg,Shovel,Artificial
59,a tool that can dig something,a tool that can dig something,shovel3.jpg,Shovel,Artificial
59,a tool to dig something with a long stick,a tool to dig something with a long stick,shovel4.jpg,Shovel,Artificial
59,a tool used to dig something,a tool used to dig something,shovel5.jpg,Shovel,Artificial
59,a tool that is used to dig someting with a long stick,a tool that is used to dig someting with a long stick,shovel6.jpg,Shovel,Artificial
59,for cleaning snow or digging out something with a long stick,for cleaning snow or digging out something with a long stick,shovel7.jpg,Shovel,Artificial
59,a tool for digging things,a tool for digging things,shovel8.jpg,Shovel,Artificial
60,a tool used to dig holes in the ground,a tool used to dig holes in the ground,shovel1.jpg,Shovel,Artificial
60,a tool used to dig holes in the ground,a tool used to dig holes in the ground,shovel2.jpg,Shovel,Artificial
60,the tool used to dig holes in the ground,the tool used to dig holes in the ground,shovel3.jpg,Shovel,Artificial
60,a tool to dig a hole in the ground,a tool to dig a hole in the ground,shovel4.jpg,Shovel,Artificial
60,a tool used to dig holes in the ground,a tool used to dig holes in the ground,shovel5.jpg,Shovel,Artificial
60,a tool used to dig holes in the ground,a tool used to dig holes in the ground,shovel6.jpg,Shovel,Artificial
60,a tool used to dig holes in the ground,a tool used to dig holes in the ground,shovel7.jpg,Shovel,Artificial
60,a tool used to dig holes in the ground,a tool used to dig holes in the ground,shovel8.jpg,Shovel,Artificial
61,"the head of it lying on grass, a tool, can be used to remove rock","the head of it lying on grass, a tool, can be used to remove rock",shovel1.jpg,Shovel,Artificial
61,"a tool for people to remove rock or hard things, lying on a wall","a tool for people to remove rock or hard things, lying on a wall",shovel2.jpg,Shovel,Artificial
61,a tool for people to remove rock or other hard things,a tool for people to remove rock or other hard things,shovel3.jpg,Shovel,Artificial
61,a tool for people to remove rock or other hard materials,a tool for people to remove rock or other hard materials,shovel4.jpg,Shovel,Artificial
61,a tool that can be used to move rock or other hard things,a tool that can be used to move rock or other hard things,shovel5.jpg,Shovel,Artificial
61,a tool for people to remove rock or other hard things,a tool for people to remove rock or other hard things,shovel6.jpg,Shovel,Artificial
61,it is used to move some hard rock ,it is used to move some hard rock ,shovel7.jpg,Shovel,Artificial
61,"there are many of it hanging on the wall, used to move some hard things","there are many of it hanging on the wall, used to move some hard things",shovel8.jpg,Shovel,Artificial
62,"portable, used to clean soil and sand when planting","portable, used to clean soil and sand when planting",shovel1.jpg,Shovel,Artificial
62,"long, we hold the long stick and there is a flat bottom, we use the bottom to remove the sand or soil","long, we hold the long stick and there is a flat bottom, we use the bottom to remove the sand or soil",shovel2.jpg,Shovel,Artificial
62,"we hold onto the long stick, a flat and metal end to remove soil when planting","we hold onto the long stick, a flat and metal end to remove soil when planting",shovel3.jpg,Shovel,Artificial
62,"long, a flat end used to remove soil and sand","long, a flat end used to remove soil and sand",shovel4.jpg,Shovel,Artificial
62,"long handle, made of metal, the flat end used to remove the soil and sand during planting","long handle, made of metal, the flat end used to remove the soil and sand during planting",shovel5.jpg,Shovel,Artificial
62,"long stick for us to hold on, a flat end to remove soil or sand on floor","long stick for us to hold on, a flat end to remove soil or sand on floor",shovel6.jpg,Shovel,Artificial
62,"long stick to hold on, a metal and flat end to remove and hold soil and sand","long stick to hold on, a metal and flat end to remove and hold soil and sand",shovel7.jpg,Shovel,Artificial
62,"long body to hold on it, flat end which allows to remove soil and sand","long body to hold on it, flat end which allows to remove soil and sand",shovel8.jpg,Shovel,Artificial
63,a tool that can dig deep into sand,a tool that can dig deep into sand,shovel1.jpg,Shovel,Artificial
63,a tool that can dig deep into sand,a tool that can dig deep into sand,shovel2.jpg,Shovel,Artificial
63,a tool that can dig into the sands,a tool that can dig into the sands,shovel3.jpg,Shovel,Artificial
63,a tool that can dig deep into the sand,a tool that can dig deep into the sand,shovel4.jpg,Shovel,Artificial
63,a tool that dig into the sand,a tool that dig into the sand,shovel5.jpg,Shovel,Artificial
63,a tool that can dig into the sand,a tool that can dig into the sand,shovel6.jpg,Shovel,Artificial
63,a tool that can dig into sand,a tool that can dig into sand,shovel7.jpg,Shovel,Artificial
63,a tool that can dig into sand,a tool that can dig into sand,shovel8.jpg,Shovel,Artificial
64,We use it for gardening. To remove the soil,We use it for gardening. To remove the soil,shovel1.jpg,Shovel,Artificial
64,a long-handled tool to remove soil,a long-handled tool to remove soil,shovel2.jpg,Shovel,Artificial
64,a long-handled tool to handle the soil,a long-handled tool to handle the soil,shovel3.jpg,Shovel,Artificial
64,A tool to handle soil,A tool to handle soil,shovel4.jpg,Shovel,Artificial
64,A tool with long handle that we use to handle the soil or gardening,A tool with long handle that we use to handle the soil or gardening,shovel5.jpg,Shovel,Artificial
64,long-handled tool. use it to handle soil,long-handled tool. use it to handle soil,shovel6.jpg,Shovel,Artificial
64,A tool to handle soil. Long handle.,A tool to handle soil. Long handle.,shovel7.jpg,Shovel,Artificial
64,a tool to handle soil. Long handle,a tool to handle soil. Long handle,shovel8.jpg,Shovel,Artificial
65,"for gardening, you need to use it to make the land loose when you plant something","for gardening, you need to use it to make the land loose when you plant something",shovel1.jpg,Shovel,Artificial
65,"for gardening, make the land loose so that we can plant ","for gardening, make the land loose so that we can plant ",shovel2.jpg,Shovel,Artificial
65,we use it for gardening,we use it for gardening,shovel3.jpg,Shovel,Artificial
65,for gardening,for gardening,shovel4.jpg,Shovel,Artificial
65,"for gardening, you need to use it when you are planting something big","for gardening, you need to use it when you are planting something big",shovel5.jpg,Shovel,Artificial
65,"for gardening, use it when you need to plant something","for gardening, use it when you need to plant something",shovel6.jpg,Shovel,Artificial
65,"you can use it to make the land become loose, for gardening and planting","you can use it to make the land become loose, for gardening and planting",shovel7.jpg,Shovel,Artificial
65,"for gardening, use it to make the land loose when you plant something","for gardening, use it to make the land loose when you plant something",shovel8.jpg,Shovel,Artificial
66,"a holding stick attached to a flat, broad metal","a holding stick attached to a flat, broad metal",shovel1.jpg,Shovel,Artificial
66,a long stick with a handle on one end and a flat metal on the other,a long stick with a handle on one end and a flat metal on the other,shovel2.jpg,Shovel,Artificial
66,long stick with a flat broad metal piece on one end,long stick with a flat broad metal piece on one end,shovel3.jpg,Shovel,Artificial
66,"one stick with a holding handle on one side and a flat, broad metal shape on the other","one stick with a holding handle on one side and a flat, broad metal shape on the other",shovel4.jpg,Shovel,Artificial
66,"one stick with a handle on one side and a flat, broad metal on the other","one stick with a handle on one side and a flat, broad metal on the other",shovel5.jpg,Shovel,Artificial
66,"long stick with a flat, broad metal piece on one end","long stick with a flat, broad metal piece on one end",shovel6.jpg,Shovel,Artificial
66,"a long stick with a flat, metal piece on one side","a long stick with a flat, metal piece on one side",shovel7.jpg,Shovel,Artificial
66,"long stick with a handle on one end and a flat, broad metal piece on the other","long stick with a handle on one end and a flat, broad metal piece on the other",shovel8.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel1.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel2.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel3.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel4.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel5.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel6.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel7.jpg,Shovel,Artificial
67,used to dig soil,used to dig soil,shovel8.jpg,Shovel,Artificial
68,"tool to dig, in construction or farming","tool to dig, in construction or farming",shovel1.jpg,Shovel,Artificial
68,"tool to dig, often see in farm","tool to dig, often see in farm",shovel2.jpg,Shovel,Artificial
68,tool to dig in farming,tool to dig in farming,shovel3.jpg,Shovel,Artificial
68,"tool to dig, use in construction or farming","tool to dig, use in construction or farming",shovel4.jpg,Shovel,Artificial
68,"tool to dig, seen in farming or construction","tool to dig, seen in farming or construction",shovel5.jpg,Shovel,Artificial
68,tool to dig,tool to dig,shovel6.jpg,Shovel,Artificial
68,tool to dig,tool to dig,shovel7.jpg,Shovel,Artificial
68,a tool to dig,a tool to dig,shovel8.jpg,Shovel,Artificial
7,it has a slimy body and hard shell with spirals on it and long antennae,it has a slimy body and hard shell with spirals on it and long antennae,snail1.jpg,Snail,Natural
7,it has a slimy body with antennae and eyes with the hard shell on its back,it has a slimy body with antennae and eyes with the hard shell on its back,snail2.jpg,Snail,Natural
7,it has hard shell on its back with a slimy body and two long eyes,it has hard shell on its back with a slimy body and two long eyes,snail3.jpg,Snail,Natural
7,it has a hard shell and has spirals on it,it has a hard shell and has spirals on it,snail4.jpg,Snail,Natural
7,it has a hard shell on it back with a slimy body and the shell has spirals on it,it has a hard shell on it back with a slimy body and the shell has spirals on it,snail5.jpg,Snail,Natural
7,it has a hard shell on its back with spirals on it and slimy body with long antennae and eyes,it has a hard shell on its back with spirals on it and slimy body with long antennae and eyes,snail6.jpg,Snail,Natural
7,it has a hard shell on top with spirals on it with two eyes and slimy body and is very slow,it has a hard shell on top with spirals on it with two eyes and slimy body and is very slow,snail7.jpg,Snail,Natural
7,it has a slimy body and a hard shell with spirals on it,it has a slimy body and a hard shell with spirals on it,snail8.jpg,Snail,Natural
8,"slime body, shell on top ","slime body, shell on top ",snail1.jpg,Snail,Natural
8,"slime-ish body, shell on top ","slime-ish body, shell on top ",snail2.jpg,Snail,Natural
8,"slime body, got shell on top","slime body, got shell on top",snail3.jpg,Snail,Natural
8,spiral shell,spiral shell,snail4.jpg,Snail,Natural
8,"shell on top, grey color","shell on top, grey color",snail5.jpg,Snail,Natural
8,a slime-looking animal that carries a shell on top,a slime-looking animal that carries a shell on top,snail6.jpg,Snail,Natural
8,slime body with a shell,slime body with a shell,snail7.jpg,Snail,Natural
8,"slime body, got a shell on top","slime body, got a shell on top",snail8.jpg,Snail,Natural
9,It crawls. It has a shell. It is in brown and grey.,It crawls. It has a shell. It is in brown and grey.,snail1.jpg,Snail,Natural
9,its body is transparent. it has a shell that is brown. it crawls,its body is transparent. it has a shell that is brown. it crawls,snail2.jpg,Snail,Natural
9,it crawls on the ground. it has a brown shell. it is tiny in size. you can find it almost everywhere,it crawls on the ground. it has a brown shell. it is tiny in size. you can find it almost everywhere,snail3.jpg,Snail,Natural
9,"it has hard shell for protection, it sleeps inside the shell, it is small, it eats leaves","it has hard shell for protection, it sleeps inside the shell, it is small, it eats leaves",snail4.jpg,Snail,Natural
9,it leaves marks when it crawls. they are tiny.,it leaves marks when it crawls. they are tiny.,snail5.jpg,Snail,Natural
9,"it is on leaves, it crawls","it is on leaves, it crawls",snail6.jpg,Snail,Natural
9,it crawls slowly. it has shells. it is brown. its body looks strange,it crawls slowly. it has shells. it is brown. its body looks strange,snail7.jpg,Snail,Natural
9,It eats leaves. It comes in different sizes.,It eats leaves. It comes in different sizes.,snail8.jpg,Snail,Natural
10,"a tiny insect with hard shell and soft body inside, moving slowly","a tiny insect with hard shell and soft body inside, moving slowly",snail1.jpg,Snail,Natural
10,a soft insect with hard shell,a soft insect with hard shell,snail2.jpg,Snail,Natural
10,a soft insect with hard shell,a soft insect with hard shell,snail3.jpg,Snail,Natural
10,a tiny insect with hard shell and soft body,a tiny insect with hard shell and soft body,snail4.jpg,Snail,Natural
10,"small body, hard shell","small body, hard shell",snail5.jpg,Snail,Natural
10,insect with soft body and hard shell,insect with soft body and hard shell,snail6.jpg,Snail,Natural
10,a tiny insect with a hard shell and soft body inside,a tiny insect with a hard shell and soft body inside,snail7.jpg,Snail,Natural
10,a small insect with hard shell and soft body inside,a small insect with hard shell and soft body inside,snail8.jpg,Snail,Natural
11,"it often appear after the rain, crawling on the ground","it often appear after the rain, crawling on the ground",snail1.jpg,Snail,Natural
11,a kind of animal that often appear after rain,a kind of animal that often appear after rain,snail2.jpg,Snail,Natural
11,an animal that often crawl on the ground,an animal that often crawl on the ground,snail3.jpg,Snail,Natural
11,"a kind of animal, often appear after rain","a kind of animal, often appear after rain",snail4.jpg,Snail,Natural
11,an animal often appearing after rain,an animal often appearing after rain,snail5.jpg,Snail,Natural
11,"an animal, it often appear after rain","an animal, it often appear after rain",snail6.jpg,Snail,Natural
11,a kind of animal with slow speed,a kind of animal with slow speed,snail7.jpg,Snail,Natural
11,"it usually eat leaves, crawl on the ground","it usually eat leaves, crawl on the ground",snail8.jpg,Snail,Natural
12,animal move slowly,animal move slowly,snail1.jpg,Snail,Natural
12,animal move slowly,animal move slowly,snail2.jpg,Snail,Natural
12,animal move slowly,animal move slowly,snail3.jpg,Snail,Natural
12,move slowly,move slowly,snail4.jpg,Snail,Natural
12,animal move slowly,animal move slowly,snail5.jpg,Snail,Natural
12,animal move slowly,animal move slowly,snail6.jpg,Snail,Natural
12,move slowly,move slowly,snail7.jpg,Snail,Natural
12,animal move slowly,animal move slowly,snail8.jpg,Snail,Natural
13,"insect, slow and sensitive, hard shell","insect, slow and sensitive, hard shell",snail1.jpg,Snail,Natural
13,"insect, walk very slowly and sensitive when touch them","insect, walk very slowly and sensitive when touch them",snail2.jpg,Snail,Natural
13,"insect, walk very slow and sensitive when touch it","insect, walk very slow and sensitive when touch it",snail3.jpg,Snail,Natural
13,"insect, walk pretty slow and it is very hard","insect, walk pretty slow and it is very hard",snail4.jpg,Snail,Natural
13,"slow, insect","slow, insect",snail5.jpg,Snail,Natural
13,"small, slow, insect, hard","small, slow, insect, hard",snail6.jpg,Snail,Natural
13,"insect, walk very slow, hard","insect, walk very slow, hard",snail7.jpg,Snail,Natural
13,"insect, walk very slow, very sensitive","insect, walk very slow, very sensitive",snail8.jpg,Snail,Natural
14,on a stone. small. smooth body underneath,on a stone. small. smooth body underneath,snail1.jpg,Snail,Natural
14,two tentacles with one heavy tap.,two tentacles with one heavy tap.,snail2.jpg,Snail,Natural
14,smooth with a heavy tap.,smooth with a heavy tap.,snail3.jpg,Snail,Natural
14,heavy shell. hard ,heavy shell. hard ,snail4.jpg,Snail,Natural
14,hard shell. two tentacles,hard shell. two tentacles,snail5.jpg,Snail,Natural
14,on a grass. hard shells,on a grass. hard shells,snail6.jpg,Snail,Natural
14,two tentacles. one heavy shell,two tentacles. one heavy shell,snail7.jpg,Snail,Natural
14,on a leaf. soft body and hard shell,on a leaf. soft body and hard shell,snail8.jpg,Snail,Natural
15,it has shell and two antennae,it has shell and two antennae,snail1.jpg,Snail,Natural
15,it has shell and two antennae. it is a bit transparent,it has shell and two antennae. it is a bit transparent,snail2.jpg,Snail,Natural
15,"it is brown, has a shell. it is soft inside the shell","it is brown, has a shell. it is soft inside the shell",snail3.jpg,Snail,Natural
15,it lives on leaves with a shell outside,it lives on leaves with a shell outside,snail4.jpg,Snail,Natural
15,it has shell and two antennae and leaves slime when it move,it has shell and two antennae and leaves slime when it move,snail5.jpg,Snail,Natural
15,it has shell and two antennae. lives on leaves,it has shell and two antennae. lives on leaves,snail6.jpg,Snail,Natural
15,it moves slowly. it has a shell and soft body inside with two antennae,it moves slowly. it has a shell and soft body inside with two antennae,snail7.jpg,Snail,Natural
15,it has shell and it lives on leaves,it has shell and it lives on leaves,snail8.jpg,Snail,Natural
16,"shell, antenna, climbing on rock","shell, antenna, climbing on rock",snail1.jpg,Snail,Natural
16,"antenna, semi-transparent body, shell behind","antenna, semi-transparent body, shell behind",snail2.jpg,Snail,Natural
16,"shell, antenna","shell, antenna",snail3.jpg,Snail,Natural
16,"shell out vertically on leaves, no body","shell out vertically on leaves, no body",snail4.jpg,Snail,Natural
16,"shells, antenna, climbing on ground","shells, antenna, climbing on ground",snail5.jpg,Snail,Natural
16,"shells, climbing on leaf, antenna","shells, climbing on leaf, antenna",snail6.jpg,Snail,Natural
16,"antenna, shell, climbing","antenna, shell, climbing",snail7.jpg,Snail,Natural
16,"shell, on leaf, antenna","shell, on leaf, antenna",snail8.jpg,Snail,Natural
17,small creature with shell and soft body. two antenna. like crawling on surface.,small creature with shell and soft body. two antenna. like crawling on surface.,snail1.jpg,Snail,Natural
17,soft animal with shell and antenna. likes crawling.,soft animal with shell and antenna. likes crawling.,snail2.jpg,Snail,Natural
17,small soft animal with a shell and 2 antenna.,small soft animal with a shell and two antenna.,snail3.jpg,Snail,Natural
17,spiral shell that allows the animal to hide inside.,spiral shell that allows the animal to hide inside.,snail4.jpg,Snail,Natural
17,small animals with shell and antenna. crawling on surface.,small animals with shell and antenna. crawling on surface.,snail5.jpg,Snail,Natural
17,small soft animal with a shell. likes crawling. has antenna.,small soft animal with a shell. likes crawling. has antenna.,snail6.jpg,Snail,Natural
17,soft and small animal with shell. has antenna,soft and small animal with shell. has antenna,snail7.jpg,Snail,Natural
17,small animal with shell and transparent body. has 2 antenna.,small animal with shell and transparent body. has two antenna.,snail8.jpg,Snail,Natural
18,the body is sticky. has a house on the back. cannot move fast. ,the body is sticky. has a house on the back. cannot move fast. ,snail1.jpg,Snail,Natural
18,tiny insect that does not have legs. move very slowly and has house on the back. ,tiny insect that does not have legs. move very slowly and has house on the back. ,snail2.jpg,Snail,Natural
18,does not have legs. move very slowly. ,does not have legs. move very slowly. ,snail3.jpg,Snail,Natural
18,small insect which has house in their body. ,small insect which has house in their body. ,snail4.jpg,Snail,Natural
18,tiny insect that moves really slowly. has its own house on its back. ,tiny insect that moves really slowly. has its own house on its back. ,snail5.jpg,Snail,Natural
18,stick on the stem of the leaves. move very slowly. ,stick on the stem of the leaves. move very slowly. ,snail6.jpg,Snail,Natural
18,somehow look like seashell. this insect moves really slowly. ,somehow look like seashell. this insect moves really slowly. ,snail7.jpg,Snail,Natural
18,moves really slowly. ,moves really slowly. ,snail8.jpg,Snail,Natural
19,insect with spiral shell,insect with spiral shell,snail1.jpg,Snail,Natural
19,insect with spiral shell,insect with spiral shell,snail2.jpg,Snail,Natural
19,insect with spiral shell on top,insect with spiral shell on top,snail3.jpg,Snail,Natural
19,insect living in spiral shell,insect living in spiral shell,snail4.jpg,Snail,Natural
19,brown-coloured shell,brown-coloured shell,snail5.jpg,Snail,Natural
19,has a shell,has a shell,snail6.jpg,Snail,Natural
19,insect with spiral shell,insect with spiral shell,snail7.jpg,Snail,Natural
19,spiral shell that crawls,spiral shell that crawls,snail8.jpg,Snail,Natural
20,"an animal that walk super slow, soft body protected by the hard shell","an animal that walk super slow, soft body protected by the hard shell",snail1.jpg,Snail,Natural
20,"animal, tiny in size, walk super slow, soft body protected by hard shell","animal, tiny in size, walk super slow, soft body protected by hard shell",snail2.jpg,Snail,Natural
20,"animals super tiny in size, soft body protected by hard shell","animals super tiny in size, soft body protected by hard shell",snail3.jpg,Snail,Natural
20,"animal that walk super slow, a hard shell to protect the body","animal that walk super slow, a hard shell to protect the body",snail4.jpg,Snail,Natural
20,"animal, super tiny, soft body protected by hard shell","animal, super tiny, soft body protected by hard shell",snail5.jpg,Snail,Natural
20,"animal. tiny in size, soft body protected by hard shell","animal. tiny in size, soft body protected by hard shell",snail6.jpg,Snail,Natural
20,"a small animal, the body itself is very soft and it have a shell on it to protect it, walk super slow","a small animal, the body itself is very soft and it have a shell on it to protect it, walk super slow",snail7.jpg,Snail,Natural
20,"an animal that walk super slow, soft body covered with hard shell","an animal that walk super slow, soft body covered with hard shell",snail8.jpg,Snail,Natural
21,with shell at the back,with shell at the back,snail1.jpg,Snail,Natural
21,shell at the back,shell at the back,snail2.jpg,Snail,Natural
21,with shell at the back,with shell at the back,snail3.jpg,Snail,Natural
21,with shell,with shell,snail4.jpg,Snail,Natural
21,with shell at the back,with shell at the back,snail5.jpg,Snail,Natural
21,with shell at the back,with shell at the back,snail6.jpg,Snail,Natural
21,with shell,with shell,snail7.jpg,Snail,Natural
21,with shell at the back,with shell at the back,snail8.jpg,Snail,Natural
22,it's got a big shell on the back and it has two pointed eyes stuck out from its head too,it's got a big shell on the back and it has two pointed eyes stuck out from its head too,snail1.jpg,Snail,Natural
22,it has two pointy eyes ,it has two pointy eyes ,snail2.jpg,Snail,Natural
22,the soft animal has a big shell on its back,the soft animal has a big shell on its back,snail3.jpg,Snail,Natural
22,it has a big swirl on its shell,it has a big swirl on its shell,snail4.jpg,Snail,Natural
22,it has a large shell on its body,it has a large shell on its body,snail5.jpg,Snail,Natural
22,it has a big shell with swirls,it has a big shell with swirls,snail6.jpg,Snail,Natural
22,the soft body has a huge hard shell on the back,the soft body has a huge hard shell on the back,snail7.jpg,Snail,Natural
22,it's got pointy eyes stuck out and a big shell ,it's got pointy eyes stuck out and a big shell ,snail8.jpg,Snail,Natural
23,an insect with soft body and a hard shell,an insect with soft body and a hard shell,snail1.jpg,Snail,Natural
23,"an animal with shell, front view","an animal with shell, front view",snail2.jpg,Snail,Natural
23,"a soft insect with a shell, very tiny insect compared to the truck","a soft insect with a shell, very tiny insect compared to the truck",snail3.jpg,Snail,Natural
23,"a small insect climbing the grass, a shell is shown with the soft body hidden inside","a small insect climbing the grass, a shell is shown with the soft body hidden inside",snail4.jpg,Snail,Natural
23,"small animals, insect with shell","small animals, insect with shell",snail5.jpg,Snail,Natural
23,"small insect, climbing the grass, insect with a shell","small insect, climbing the grass, insect with a shell",snail6.jpg,Snail,Natural
23,"a small creature with soft body and a shell, it is walking so slow that people use it for a race","a small creature with soft body and a shell, it is walking so slow that people use it for a race",snail7.jpg,Snail,Natural
